정류장명,위도,경도,도시명
광진청소년수련관,37.5459333,127.1054167,서울특별시 광진구 광장동
워커힐아파트.광장동,37.5478333,127.1066167,서울특별시 광진구 광장동
광나루역(중),37.5452,127.1037833,서울특별시 광진구 광장동
광나루역(중),37.54565,127.1027167,서울특별시 광진구 광장동
광나루역(경유),37.5447167,127.1042,서울특별시 광진구 광장동
천호대교북단(경유),37.5441,127.1072,서울특별시 광진구 광장동
천호대교북단(경유),37.5439167,127.1077,서울특별시 광진구 광장동
광진구청,37.5387,127.08315,서울특별시 광진구 자양동
자양동잠실대교북단,37.533,127.0848,서울특별시 광진구 자양동
자양동잠실대교북단,37.5321,127.0859,서울특별시 광진구 자양동
구의역3번출구,37.53755,127.0882333,서울특별시 광진구 자양동
뚝도변전소앞,37.5361,127.0690667,서울특별시 광진구 자양동
광진문화예술회관,37.5385167,127.0702,서울특별시 광진구 자양동
대동아파트앞,37.5364833,127.0688333,서울특별시 광진구 자양동
노룬산시장,37.5395333,127.0626333,서울특별시 광진구 자양동
건대입구역6번출구,37.5408833,127.06725,서울특별시 광진구 자양동
건대로데오거리입구,37.5392,127.0701,서울특별시 광진구 자양동
영동대교북단,37.5366,127.0611,서울특별시 광진구 자양동
동서울우편집중국앞,37.5353,127.0842667,서울특별시 광진구 자양동
잠실대교북단(경유),37.5297333,127.0878167,서울특별시 광진구 자양동
잠실대교북단(경유),37.5288333,127.0885,서울특별시 광진구 자양동
잠실대교북단(경유),37.5280833,127.0882333,서울특별시 광진구 자양동
영동대교북단(경유),37.5337333,127.0596333,서울특별시 광진구 자양동
뚝섬(경유),37.5318333,127.0667167,서울특별시 광진구 자양동
뚝섬(경유),37.53175,127.06705,서울특별시 광진구 자양동
잠실대교북단(경유),37.5293333,127.09045,서울특별시 광진구 자양동
성수사거리,37.5431167,127.0646833,서울특별시 광진구 화양동
화양사거리,37.54695,127.0668667,서울특별시 광진구 화양동
광진광장,37.5478167,127.0710833,서울특별시 광진구 화양동
어린이대공원역.화양천주교회,37.54655,127.0735833,서울특별시 광진구 화양동
한아름공원,37.5438,127.0722667,서울특별시 광진구 화양동
건대입구역사거리.건대병원,37.5410667,127.071,서울특별시 광진구 화양동
건대입구역1번출구,37.5409167,127.0681833,서울특별시 광진구 화양동
어린이대공원역3번출구,37.5467333,127.0752167,서울특별시 광진구 화양동
건대입구역사거리.건대병원,37.5409667,127.0713167,서울특별시 광진구 화양동
어린이대공원역.화양천주교회,37.5459333,127.0736167,서울특별시 광진구 화양동
어린이회관,37.5453333,127.0792333,서울특별시 광진구 화양동
서울화양동우체국,37.5481333,127.0685667,서울특별시 광진구 화양동
광진광장,37.54805,127.07135,서울특별시 광진구 군자동
어린이대공원앞.세종대학교,37.5497833,127.07545,서울특별시 광진구 군자동
능동교회앞,37.5529167,127.07695,서울특별시 광진구 군자동
능동사거리.군자역,37.5566667,127.0789667,서울특별시 광진구 군자동
화양사거리,37.5483667,127.0686667,서울특별시 광진구 군자동
신설동역.서울풍물시장,37.5744667,127.0258833,서울특별시 동대문구 신설동
신설동역,37.5764833,127.0255667,서울특별시 동대문구 신설동
신설동역,37.5762333,127.0257,서울특별시 동대문구 신설동
동대문우체국.서울풍물시장,37.5747333,127.0247,서울특별시 동대문구 신설동
신설동역(중),37.5759,127.0238833,서울특별시 동대문구 신설동
신설동역(중),37.5761,127.0249167,서울특별시 동대문구 신설동
신설동역1번출구,37.5766833,127.0233667,서울특별시 동대문구 신설동
동대문구청(중),37.5736,127.03985,서울특별시 동대문구 용두동
서울시동부병원,37.5740667,127.0314167,서울특별시 동대문구 용두동
동대문구청(중),37.57365,127.0394667,서울특별시 동대문구 용두동
용두동한국의류시험연구원,37.5775167,127.0290833,서울특별시 동대문구 용두동
용두로타리한국의류시험연구원,37.5772833,127.0294333,서울특별시 동대문구 용두동
용두역,37.57395,127.03715,서울특별시 동대문구 용두동
용두동신동아아파트,37.5738167,127.0317667,서울특별시 동대문구 용두동
대광고등학교앞,37.5798167,127.02555,서울특별시 동대문구 용두동
종암초등학교앞,37.5816333,127.0296,서울특별시 동대문구 용두동
용두시장앞,37.579,127.0300833,서울특별시 동대문구 용두동
서울시동부병원,37.5759333,127.0304333,서울특별시 동대문구 용두동
서울시동부병원,37.5762333,127.0306833,서울특별시 동대문구 용두동
동아제약앞,37.5726333,127.03045,서울특별시 동대문구 용두동
동아제약앞,37.57275,127.0307167,서울특별시 동대문구 용두동
청량리수산시장,37.5786833,127.0408,서울특별시 동대문구 용두동
제기동역.서울약령시장(중),37.5781333,127.0376167,서울특별시 동대문구 용두동
용두동사거리.한국의류시험연구원(중),37.5771833,127.0283167,서울특별시 동대문구 용두동
용두동사거리(중),37.5775167,127.0299167,서울특별시 동대문구 용두동
청량리수산시장,37.5789667,127.0418333,서울특별시 동대문구 용두동
제기역약령시장,37.5782833,127.0365333,서울특별시 동대문구 제기동
경동시장앞,37.5822333,127.0387333,서울특별시 동대문구 제기동
고려대학교앞,37.5881667,127.03475,서울특별시 동대문구 제기동
우신향병원,37.5855667,127.03225,서울특별시 동대문구 제기동
안암오거리,37.5824333,127.03,서울특별시 동대문구 제기동
동대문중앙새마을금고,37.5829667,127.0420833,서울특별시 동대문구 제기동
청량리.청과물도매시장(중),37.5788,127.0406167,서울특별시 동대문구 제기동
제기동역.서울약령시장(중),37.5782167,127.0353833,서울특별시 동대문구 제기동
우신향병원,37.5851833,127.0316167,서울특별시 동대문구 제기동
청량리역환승센터(1번승강장),37.5803333,127.0460167,서울특별시 동대문구 전농동
청량리미주상가앞,37.58185,127.0476333,서울특별시 동대문구 전농동
서울성심병원,37.58465,127.05085,서울특별시 동대문구 전농동
떡전교앞,37.5849333,127.0526833,서울특별시 동대문구 전농동
떡전교앞,37.58465,127.0525667,서울특별시 동대문구 전농동
서울시립대입구,37.5830333,127.05405,서울특별시 동대문구 전농동
서울시립대학교앞,37.5828167,127.0538667,서울특별시 동대문구 전농동
서울시동부교육지원청.해성국제컨벤션고교,37.57895,127.057,서울특별시 동대문구 전농동
전농로터리시장.동부교육지원청,37.57895,127.0566667,서울특별시 동대문구 전농동
전농우체국앞,37.5765333,127.0575833,서울특별시 동대문구 전농동
전농우체국앞,37.5764,127.05785,서울특별시 동대문구 전농동
청량리역환승센터(3번승강장),37.5805,127.0458,서울특별시 동대문구 전농동
청량리역환승센터(2번승강장),37.58035,127.0457167,서울특별시 동대문구 전농동
답십리역사거리(중),37.5650333,127.0552167,서울특별시 동대문구 답십리동
동답한신동아아파트,37.5697833,127.0642,서울특별시 동대문구 답십리동
동아.위더스빌아파트,37.5662,127.06145,서울특별시 동대문구 답십리동
청솔우성아파트.답십리시장,37.57375,127.0576333,서울특별시 동대문구 답십리동
청솔우성아파트.답십리시장,37.57415,127.0573833,서울특별시 동대문구 답십리동
답십리2동시온교회앞,37.5706333,127.0573833,서울특별시 동대문구 답십리동
답십리초등학교.현대시장,37.5684167,127.0571833,서울특별시 동대문구 답십리동
답십리2동두산아파트,37.5727667,127.0583,서울특별시 동대문구 답십리동
답십리2동한양아파트앞,37.5727,127.0614,서울특별시 동대문구 답십리동
동답한신.대림아파트동대문체육관,37.57265,127.0638167,서울특별시 동대문구 답십리동
촬영소사거리.동답초등학교,37.57265,127.0651,서울특별시 동대문구 답십리동
자동차부품상가,37.5646333,127.0577667,서울특별시 동대문구 답십리동
동답초교.대림아파트,37.5711167,127.0651333,서울특별시 동대문구 답십리동
장한평역(중),37.5611333,127.0670333,서울특별시 동대문구 장안동
군자교(경유),37.5606,127.0713167,서울특별시 동대문구 장안동
떡전교사거리.동대문노인복지관(중),37.5864667,127.05205,서울특별시 동대문구 청량리동
청량리역환승센터(4번승강장),37.5804333,127.0454167,서울특별시 동대문구 청량리동
서울성심병원,37.5844667,127.0503,서울특별시 동대문구 청량리동
시조사,37.5868667,127.0522833,서울특별시 동대문구 청량리동
한국과학기술원.홍릉초등학교,37.5917,127.0465,서울특별시 동대문구 청량리동
한국과학기술원.홍릉초등학교,37.5915333,127.0466667,서울특별시 동대문구 청량리동
세종대왕기념관,37.5898333,127.04235,서울특별시 동대문구 청량리동
세종대왕기념관,37.59045,127.0425333,서울특별시 동대문구 청량리동
영휘원사거리.(구)홍릉사거리,37.586,127.0431833,서울특별시 동대문구 청량리동
영휘원사거리.(구)홍릉사거리,37.5860333,127.0434667,서울특별시 동대문구 청량리동
동대문경찰서,37.58365,127.04395,서울특별시 동대문구 청량리동
동대문경찰서,37.5836167,127.0442333,서울특별시 동대문구 청량리동
현대코아,37.5817833,127.0448333,서울특별시 동대문구 청량리동
현대코아,37.5815,127.0446667,서울특별시 동대문구 청량리동
청랑리한신아파트.청량사입구,37.58675,127.0475667,서울특별시 동대문구 청량리동
동대문노인종합복지관,37.58635,127.04925,서울특별시 동대문구 청량리동
청량리미주아파트.동대문세무서(중),37.5828,127.0484333,서울특별시 동대문구 청량리동
경희대입구,37.59135,127.0528167,서울특별시 동대문구 회기동
경희대입구,37.5915667,127.0528,서울특별시 동대문구 회기동
서울바이오허브.농촌경제연구원,37.5913833,127.0498833,서울특별시 동대문구 회기동
서울바이오허브.농촌경제연구원,37.59155,127.0494833,서울특별시 동대문구 회기동
우산빌딩앞,37.5888833,127.05455,서울특별시 동대문구 회기동
중랑교(중),37.5917333,127.0676833,서울특별시 동대문구 휘경동
중랑교(중),37.5914167,127.0669,서울특별시 동대문구 휘경동
삼육서울병원(중),37.5897,127.0606667,서울특별시 동대문구 휘경동
삼육서울병원(중),37.5899833,127.0620333,서울특별시 동대문구 휘경동
시조사삼거리(중),37.5886333,127.0570167,서울특별시 동대문구 휘경동
휘경동입구,37.58765,127.0552167,서울특별시 동대문구 휘경동
휘경미소지움아파트,37.5909,127.0644833,서울특별시 동대문구 휘경동
중랑교(경유),37.5934,127.06915,서울특별시 동대문구 휘경동
상봉2동복합청사.도서관,37.5919167,127.0799667,서울특별시 중랑구 면목동
면목2동주민센터,37.5894167,127.07985,서울특별시 중랑구 면목동
중목초등학교,37.5895833,127.0802,서울특별시 중랑구 면목동
면목2동,37.5873,127.0797,서울특별시 중랑구 면목동
면목2동,37.5875167,127.0801,서울특별시 중랑구 면목동
면목5동주민센터,37.5850833,127.0796167,서울특별시 중랑구 면목동
장안시장,37.5853667,127.08,서울특별시 중랑구 면목동
면목신우아파트,37.5803,127.0793833,서울특별시 중랑구 면목동
면목신우아파트,37.5806333,127.0797667,서울특별시 중랑구 면목동
면목119안전센터,37.5735333,127.0798833,서울특별시 중랑구 면목동
경남아너스빌아파트앞,37.5747667,127.0801333,서울특별시 중랑구 면목동
늘푸른동아아파트,37.5725,127.0803,서울특별시 중랑구 면목동
서울우유앞,37.5914833,127.07315,서울특별시 중랑구 면목동
면목6거리,37.5928667,127.0877333,서울특별시 중랑구 면목동
서일대학교,37.5891167,127.0967833,서울특별시 중랑구 면목동
용마문화복지센터,37.5864167,127.0953167,서울특별시 중랑구 면목동
